sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;20-39;Black;spouse not present;High School;North America;Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;White;spouse present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;Black;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;Amer-Indian-Eskimo;spouse present;High School;North America;Non-Government;*;<=50K
Male;0-19;White;spouse present;High School;North America;Non-Government;*;<=50K
Female;0-19;Black;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;>50K
Female;40-59;White;spouse present;High School;North America;Non-Government;*;>50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;Black;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Male;40-59;Black;spouse present;High School;North America;Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;Primary School;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Graduate;North America;Non-Government;*;>50K
Female;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;40-59;White;spouse not present;Undergraduate;North America;Non-Government;*;>50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;60-79;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Professional Education;Europe;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Government;*;<=50K
Female;40-59;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;20-39;Black;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;High School;North America;Government;*;<=50K
Female;40-59;White;spouse not present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;High School;North America;Government;*;<=50K
Female;20-39;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Primary School;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
*;*;*;*;*;*;*;*;*
Male;60-79;White;spouse present;High School;North America;Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;Undergraduate;Europe;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;Black;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Female;40-59;Black;spouse not present;High School;North America;Government;*;<=50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;20-39;Amer-Indian-Eskimo;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;>50K
Male;20-39;Black;spouse not present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Government;*;>50K
Male;40-59;White;spouse not present;Undergraduate;North America;Non-Government;*;>50K
Female;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Female;60-79;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Graduate;North America;Non-Government;*;<=50K
Female;40-59;Other;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;Black;spouse present;High School;North America;Non-Government;*;<=50K
Female;40-59;White;spouse present;Professional Education;North America;Non-Government;*;>50K
Male;60-79;White;spouse present;Professional Education;North America;Non-Government;*;>50K
Male;20-39;White;spouse present;High School;North America;Government;*;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Graduate;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;40-59;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;60-79;White;spouse not present;High School;North America;Non-Government;*;<=50K
Female;20-39;Black;spouse present;High School;North America;Non-Government;*;<=50K
*;*;*;*;*;*;*;*;*
Female;60-79;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Female;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Female;20-39;Black;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Male;0-19;Amer-Indian-Eskimo;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Graduate;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;Graduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Professional Education;North America;Non-Government;*;>50K
Female;20-39;White;spouse not present;Graduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Female;20-39;White;spouse not present;Professional Education;North America;Non-Government;*;<=50K
Female;40-59;White;spouse not present;Undergraduate;North America;Government;*;<=50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;>50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse present;High School;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;0-19;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;High School;North America;Non-Government;*;>50K
Male;40-59;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;40-59;White;spouse not present;High School;North America;Non-Government;*;>50K
Male;20-39;White;spouse present;Undergraduate;North America;Non-Government;*;>50K
Female;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
Male;20-39;White;spouse not present;High School;North America;Non-Government;*;<=50K
Male;40-59;White;spouse present;Professional Education;North America;Non-Government;*;>50K
Male;20-39;White;spouse not present;Undergraduate;North America;Non-Government;*;<=50K
